UID,PHASE,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31,cnn_emb_32,cnn_emb_33,cnn_emb_34,cnn_emb_35,cnn_emb_36,cnn_emb_37,cnn_emb_38,cnn_emb_39,cnn_emb_40,cnn_emb_41,cnn_emb_42,cnn_emb_43,cnn_emb_44,cnn_emb_45,cnn_emb_46,cnn_emb_47,cnn_emb_48,cnn_emb_49,cnn_emb_50,cnn_emb_51,cnn_emb_52,cnn_emb_53,cnn_emb_54,cnn_emb_55,cnn_emb_56,cnn_emb_57,cnn_emb_58,cnn_emb_59,cnn_emb_60,cnn_emb_61,cnn_emb_62,cnn_emb_63
70,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4823518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3254313,3.6054087,0.0,0.0,0.0,3.8523629,0.0,0.0,0.0,0.0,0.0,5.0094175,0.0,3.1381485,3.3278806,3.2960887,0.0,3.0074515,0.0,4.258726,0.0,0.0,0.0,4.811266,0.0,0.0,0.0,4.502663,0.0,0.0,2.9551535,3.8370454,0.0,0.0,0.0,4.0660586,0.0,0.0,0.0,3.2707553,3.2087865,0.0,0.0,3.6585972,4.577879,4.0445075,3.5873506
71,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0611157,4.4324102,0.0,0.0,0.0,4.265705,0.0,0.0,0.0,0.0,0.0,5.599819,0.0,4.3031816,4.085553,4.1367946,0.0,3.436596,0.0,4.932781,0.0,0.0,0.0,4.4798374,0.0,0.0,0.0,3.756014,0.0,0.0,3.4831,4.1412153,0.0,0.0,0.0,1.2324716,0.0,0.0,0.0,3.6318204,2.9295452,0.0,0.0,4.1389055,5.394513,4.999463,4.2208586
71,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6779609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8637776,4.15818,0.0,0.0,0.0,3.906855,0.0,0.0,0.0,0.0,0.0,5.4822993,0.0,3.559645,4.0833306,3.6655478,0.0,2.863656,0.0,4.3253517,0.0,0.0,0.0,5.361335,0.0,0.0,0.0,4.7534733,0.0,0.0,3.323835,4.1635475,0.0,0.0,0.0,2.8050184,0.0,0.0,0.0,3.3104544,2.4094853,0.0,0.0,3.9559636,4.939849,5.045089,4.002505
72,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1667557,3.6605783,0.0,0.0,0.0,5.185183,0.0,0.0,0.0,0.0,0.0,5.988505,0.0,2.857862,3.6833189,3.7528076,0.0,3.3072085,0.0,5.044158,0.0,0.0,0.0,1.4747014,0.0,0.0,0.0,3.5616922,0.0,0.0,3.1597824,4.323079,0.0,0.0,0.0,4.813463,0.0,0.0,0.0,3.3379364,5.4772525,0.0,0.0,3.8338647,4.970273,2.7472906,3.8161983
72,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3290186,4.1775303,0.0,0.0,0.0,5.418478,0.0,0.0,0.0,0.0,0.0,6.497846,0.0,3.194201,3.910334,4.081627,0.0,3.249664,0.0,5.106662,0.0,0.0,0.0,1.3074536,0.0,0.0,0.0,2.6862726,0.0,0.0,3.42349,4.336361,0.0,0.0,0.0,3.7080367,0.0,0.0,0.0,3.5788202,5.6926537,0.0,0.0,3.892869,5.338844,2.6436749,4.067412
73,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5540886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6813548,2.8977864,0.0,0.0,0.0,4.706765,0.0,0.0,0.0,0.0,0.0,5.8797836,0.0,2.4506612,3.6683612,3.4667206,0.0,3.187275,0.0,4.5639763,0.0,0.0,0.0,2.1440883,0.0,0.0,0.0,4.431834,0.0,0.0,3.0712404,4.1748943,0.0,0.0,0.0,6.664641,0.0,0.0,0.0,3.0882287,5.7480583,0.0,0.0,3.659523,4.404531,2.8807707,3.4216256
73,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8547437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076078,2.8300157,0.0,0.0,0.0,5.1324906,0.0,0.0,0.0,0.0,0.0,6.233135,0.0,2.1788983,3.879105,3.644785,0.0,3.5774415,0.0,4.907293,0.0,0.0,0.0,1.967229,0.0,0.0,0.0,4.775912,0.0,0.0,3.1901531,4.3842034,0.0,0.0,0.0,7.8654995,0.0,0.0,0.0,3.0641549,6.3865557,0.0,0.0,3.8211093,4.7923183,2.7206333,3.6322308
74,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1084738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331277,3.3639336,0.0,0.0,0.0,3.902621,0.0,0.0,0.0,0.0,0.0,5.2066164,0.0,2.6727695,3.6092017,3.2775884,0.0,2.802988,0.0,4.125968,0.0,0.0,0.0,4.8718433,0.0,0.0,0.0,5.0123787,0.0,0.0,2.9498713,4.0759625,0.0,0.0,0.0,5.640225,0.0,0.0,0.0,3.3021965,3.931189,0.0,0.0,3.745634,4.59602,3.8625212,3.457427
74,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2672067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5205798,3.5004177,0.0,0.0,0.0,4.091859,0.0,0.0,0.0,0.0,0.0,5.320182,0.0,2.9854403,3.5600133,3.3615317,0.0,2.9381466,0.0,4.319993,0.0,0.0,0.0,4.741067,0.0,0.0,0.0,4.9435806,0.0,0.0,2.9813132,4.126666,0.0,0.0,0.0,5.532777,0.0,0.0,0.0,3.4760582,4.030338,0.0,0.0,3.7974246,4.6460886,3.923182,3.5430753
75,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5868218,3.483449,0.0,0.0,0.0,4.0103583,0.0,0.0,0.0,0.0,0.0,4.951874,0.0,2.7178085,3.3712938,3.3982296,0.0,2.913529,0.0,4.3126736,0.0,0.0,0.0,4.715045,0.0,0.0,0.0,4.6907787,0.0,0.0,2.9805589,3.9935942,0.0,0.0,0.0,4.3974934,0.0,0.0,0.0,3.2032964,3.5360427,0.0,0.0,3.739078,4.4950547,4.124359,3.743428
75,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7725782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750719,3.7753708,0.0,0.0,0.0,4.2806454,0.0,0.0,0.0,0.0,0.0,5.256727,0.0,2.9676828,3.4566991,3.4435935,0.0,3.1183147,0.0,4.4392366,0.0,0.0,0.0,4.060955,0.0,0.0,0.0,4.3409505,0.0,0.0,2.9011822,4.043442,0.0,0.0,0.0,4.123831,0.0,0.0,0.0,3.2439308,3.9230266,0.0,0.0,3.646578,4.5083637,3.7296028,3.7068288
76,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2179544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4562368,3.0814245,0.0,0.0,0.0,4.1496754,0.0,0.0,0.0,0.0,0.0,5.5438175,0.0,2.4515448,3.458421,3.32233,0.0,2.790402,0.0,4.4808493,0.0,0.0,0.0,3.649167,0.0,0.0,0.0,4.771544,0.0,0.0,3.0577598,4.192046,0.0,0.0,0.0,6.007282,0.0,0.0,0.0,3.0079439,4.3565483,0.0,0.0,3.5665505,4.4489965,3.291369,3.3472595
76,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2378669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6482842,3.231368,0.0,0.0,0.0,4.149893,0.0,0.0,0.0,0.0,0.0,5.7040834,0.0,2.775239,3.6458704,3.583777,0.0,2.889749,0.0,4.5632935,0.0,0.0,0.0,4.0580983,0.0,0.0,0.0,4.949732,0.0,0.0,3.107211,4.18806,0.0,0.0,0.0,6.0963707,0.0,0.0,0.0,3.2298923,4.4296064,0.0,0.0,3.7538342,4.5749164,3.6858058,3.5479908
77,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1309748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.382507,3.009242,0.0,0.0,0.0,3.8613749,0.0,0.0,0.0,0.0,0.0,4.983594,0.0,2.9441504,3.4434662,3.15366,0.0,2.8442304,0.0,4.332944,0.0,0.0,0.0,5.002465,0.0,0.0,0.0,4.9430265,0.0,0.0,2.8774338,3.868174,0.0,0.0,0.0,4.692214,0.0,0.0,0.0,3.1059341,3.86732,0.0,0.0,3.569734,4.327033,3.8875406,3.4313238
77,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6316757,3.0345385,0.0,0.0,0.0,3.9762208,0.0,0.0,0.0,0.0,0.0,5.0594316,0.0,2.6795292,3.511043,3.059166,0.0,2.7333627,0.0,4.2494154,0.0,0.0,0.0,5.0271406,0.0,0.0,0.0,4.926526,0.0,0.0,2.9602604,4.012326,0.0,0.0,0.0,4.852293,0.0,0.0,0.0,3.1472058,3.9029474,0.0,0.0,3.5724359,4.3926497,4.075164,3.5018382
78,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7108946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5807452,3.5061507,0.0,0.0,0.0,4.361002,0.0,0.0,0.0,0.0,0.0,5.0959496,0.0,2.8004534,3.554457,3.1656628,0.0,2.9094696,0.0,4.2459555,0.0,0.0,0.0,4.355183,0.0,0.0,0.0,4.2625017,0.0,0.0,2.9246826,3.9209304,0.0,0.0,0.0,4.264808,0.0,0.0,0.0,3.08364,4.0749245,0.0,0.0,3.671567,4.489088,3.8911145,3.6139941
78,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0534515,4.0973406,0.0,0.0,0.0,4.5612698,0.0,0.0,0.0,0.0,0.0,5.389661,0.0,3.3754303,3.7672634,3.5885067,0.0,3.296116,0.0,4.470621,0.0,0.0,0.0,4.0555043,0.0,0.0,0.0,3.8004642,0.0,0.0,3.163128,4.1551166,0.0,0.0,0.0,3.1851256,0.0,0.0,0.0,3.4131353,4.0394287,0.0,0.0,3.9130247,5.0892572,4.0554433,3.7997923
79,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6921563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7302241,3.4834018,0.0,0.0,0.0,4.6738,0.0,0.0,0.0,0.0,0.0,5.633175,0.0,3.4194703,3.6558895,3.674636,0.0,3.194458,0.0,4.547923,0.0,0.0,0.0,4.1765757,0.0,0.0,0.0,3.956839,0.0,0.0,2.9808502,4.062067,0.0,0.0,0.0,4.5138855,0.0,0.0,0.0,3.1992943,4.9431434,0.0,0.0,3.8169758,4.862667,3.6088157,3.5156689
79,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7617583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8709486,3.597311,0.0,0.0,0.0,4.8976154,0.0,0.0,0.0,0.0,0.0,5.9001527,0.0,3.123529,3.9962091,3.6649165,0.0,3.1303868,0.0,4.763323,0.0,0.0,0.0,4.917568,0.0,0.0,0.0,4.7398853,0.0,0.0,3.1676264,4.2890396,0.0,0.0,0.0,5.159853,0.0,0.0,0.0,3.2661982,4.596905,0.0,0.0,3.9679613,5.2559958,4.174198,3.9581566
8,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.461281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304763,4.478219,0.0,0.0,0.0,5.3097377,0.0,0.0,0.0,0.0,0.0,6.3635044,0.0,3.949942,4.196391,4.0737443,0.0,3.5796838,0.0,5.005004,0.0,0.0,0.0,1.7081327,0.0,0.0,0.0,2.6880746,0.0,0.0,3.4762506,4.119908,0.0,0.0,0.0,2.1090302,0.0,0.0,0.0,3.5491774,5.2015276,0.0,0.0,4.1557727,5.495576,3.4250767,3.8914015
8,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1817064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3189363,4.0654693,0.0,0.0,0.0,4.9243784,0.0,0.0,0.0,0.0,0.0,5.9212193,0.0,3.456511,4.0899487,3.8839955,0.0,3.4145422,0.0,4.6811585,0.0,0.0,0.0,2.1092293,0.0,0.0,0.0,3.0430722,0.0,0.0,3.362938,4.095647,0.0,0.0,0.0,2.756236,0.0,0.0,0.0,3.327664,5.180666,0.0,0.0,3.924881,5.0881977,3.502329,3.677476
80,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9276576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44059,3.273077,0.0,0.0,0.0,3.9005628,0.0,0.0,0.0,0.0,0.0,5.045128,0.0,2.961453,3.5629778,3.3246512,0.0,2.8581576,0.0,4.2044797,0.0,0.0,0.0,5.3052125,0.0,0.0,0.0,4.9759235,0.0,0.0,3.0336366,3.9990602,0.0,0.0,0.0,5.0753193,0.0,0.0,0.0,3.1155376,3.7575703,0.0,0.0,3.550123,4.6726723,4.078441,3.4900498
80,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7097628,3.251783,0.0,0.0,0.0,4.3966675,0.0,0.0,0.0,0.0,0.0,5.4615564,0.0,2.7918363,3.7411804,3.457767,0.0,3.0747013,0.0,4.4962378,0.0,0.0,0.0,5.126879,0.0,0.0,0.0,5.1636105,0.0,0.0,3.1878877,4.217513,0.0,0.0,0.0,5.694353,0.0,0.0,0.0,3.3590178,4.3818316,0.0,0.0,3.7235303,4.8152494,4.0528316,3.6299498
81,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4919095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908915,2.8448017,0.0,0.0,0.0,4.7719407,0.0,0.0,0.0,0.0,0.0,5.826638,0.0,2.3109915,3.5987706,3.2067347,0.0,3.2432706,0.0,4.710607,0.0,0.0,0.0,2.6735034,0.0,0.0,0.0,4.784752,0.0,0.0,3.1850247,4.5043154,0.0,0.0,0.0,7.3277073,0.0,0.0,0.0,3.0763295,5.789679,0.0,0.0,3.5683956,4.4803886,2.6576452,3.4939578
81,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5771656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1702147,2.8223689,0.0,0.0,0.0,4.72785,0.0,0.0,0.0,0.0,0.0,6.0218997,0.0,2.4879556,3.668716,3.5739536,0.0,3.5160794,0.0,4.7468824,0.0,0.0,0.0,3.061416,0.0,0.0,0.0,4.754617,0.0,0.0,3.3294804,4.192973,0.0,0.0,0.0,7.023135,0.0,0.0,0.0,3.1703196,5.881008,0.0,0.0,3.8374934,4.7360864,2.9873323,3.4719331
82,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0372913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605191,3.1723988,0.0,0.0,0.0,3.953569,0.0,0.0,0.0,0.0,0.0,5.2054386,0.0,2.8064427,3.417978,3.4186432,0.0,2.9327521,0.0,4.019139,0.0,0.0,0.0,3.9752793,0.0,0.0,0.0,4.4894123,0.0,0.0,2.9949455,3.834187,0.0,0.0,0.0,5.0120487,0.0,0.0,0.0,3.1618333,4.297916,0.0,0.0,3.5536933,4.361815,3.5126648,3.0870285
82,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0233154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4218526,3.0992982,0.0,0.0,0.0,4.213899,0.0,0.0,0.0,0.0,0.0,5.3977537,0.0,2.5550022,3.4571145,3.542368,0.0,2.976522,0.0,4.301819,0.0,0.0,0.0,4.89677,0.0,0.0,0.0,5.070771,0.0,0.0,3.1997576,4.1819863,0.0,0.0,0.0,6.0626574,0.0,0.0,0.0,3.304132,4.579804,0.0,0.0,3.666637,4.6932907,3.778325,3.2788043
83,plain,0.0,0.0,0.0,0.17605737,0.0,0.0,0.0,0.0,5.6656194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5321035,5.597639,0.0,0.0,0.0,5.2747145,0.0,0.0,0.0,0.0,0.0,6.722813,0.0,5.422954,4.2208185,5.7496376,0.0,4.334652,0.0,4.7203636,0.0,0.0,0.0,2.2308602,0.0,0.0,0.0,1.2812221,0.0,0.0,3.903223,4.0597067,0.0,0.0,0.13700283,0.0,0.0,0.0,0.0,4.497854,2.4502513,0.0,0.0,4.16343,6.643312,5.0392795,4.385713
83,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.460151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5987487,5.0254335,0.0,0.0,0.0,4.9316177,0.0,0.0,0.0,0.0,0.0,6.40054,0.0,4.8302546,4.1146526,5.166998,0.0,4.234539,0.0,4.6831217,0.0,0.0,0.0,2.931403,0.0,0.0,0.0,2.0088253,0.0,0.0,3.7463179,3.8937726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277728,2.0940511,0.0,0.0,4.173193,6.7765055,5.5488653,4.3415985
84,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.871201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2424536,2.8521652,0.0,0.00425297,0.0,3.9122107,0.0,0.0,0.0,0.0,0.0,5.225727,0.0,2.6816783,3.5847678,3.2122545,0.0,3.0304198,0.0,4.2376404,0.0,0.0,0.0,4.189191,0.0,0.0,0.0,5.1861773,0.0,0.0,2.9019446,4.240012,0.0,0.0,0.0,6.367884,0.0,0.0,0.0,2.9177327,4.227421,0.0,0.0,3.6477513,4.4918423,3.3119013,3.2968292
84,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.386693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6272287,3.1994333,0.0,0.0,0.0,4.369316,0.0,0.0,0.0,0.0,0.0,5.6014304,0.0,2.8797073,3.9334576,3.4746518,0.0,3.1074722,0.0,4.7240925,0.0,0.0,0.0,4.280223,0.0,0.0,0.0,5.398029,0.0,0.0,3.183847,4.4973335,0.0,0.0,0.0,6.9122353,0.0,0.0,0.0,3.207549,4.714448,0.0,0.0,3.9626675,4.7961855,3.657644,3.4709659
85,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3895924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4813685,3.3486369,0.0,0.0,0.0,4.2037745,0.0,0.0,0.0,0.0,0.0,4.9648705,0.0,2.64467,3.4515493,3.3141127,0.0,2.7754872,0.0,4.1695976,0.0,0.0,0.0,4.1324825,0.0,0.0,0.0,4.460541,0.0,0.0,2.878605,4.0825043,0.0,0.0,0.0,5.0248137,0.0,0.0,0.0,3.074078,4.217266,0.0,0.0,3.644437,4.350726,3.6298897,3.5027978
85,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5890474,3.3348892,0.0,0.0,0.0,4.208123,0.0,0.0,0.0,0.0,0.0,4.9552803,0.0,2.628992,3.460155,3.3659286,0.0,2.9621818,0.0,4.3115044,0.0,0.0,0.0,4.139168,0.0,0.0,0.0,4.3566732,0.0,0.0,2.940802,4.072195,0.0,0.0,0.0,4.7932835,0.0,0.0,0.0,3.2338538,4.5402656,0.0,0.0,3.6334991,4.563779,3.7507715,3.5264072
86,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14509,3.4656043,0.0,0.0,0.0,4.979392,0.0,0.0,0.0,0.0,0.0,6.3174896,0.0,2.526225,3.5491948,3.757535,0.0,3.1838942,0.0,4.7293577,0.0,0.0,0.0,1.439887,0.0,0.0,0.0,3.7047815,0.0,0.0,3.2927175,4.4001884,0.0,0.0,0.0,5.902669,0.0,0.0,0.0,3.348967,6.1738205,0.0,0.0,3.705838,4.7851357,2.5691543,3.6577165
86,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2751374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.392874,3.3308492,0.0,0.0,0.0,5.303938,0.0,0.0,0.0,0.0,0.0,6.78446,0.0,2.3004606,3.6877108,3.9246812,0.0,3.4611716,0.0,5.152275,0.0,0.0,0.0,0.7739522,0.0,0.0,0.0,4.122602,0.0,0.0,3.2904773,4.7270513,0.0,0.0,0.0,7.126609,0.0,0.0,0.0,3.2285557,6.860673,0.0,0.0,3.8921976,5.085253,2.2449512,3.8144531
87,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1701202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5474606,2.6741133,0.0,0.0,0.0,4.122575,0.0,0.0,0.0,0.0,0.0,5.5202923,0.0,2.0704987,3.3760405,3.2455807,0.0,3.0240111,0.0,4.2945414,0.0,0.0,0.0,2.8521338,0.0,0.0,0.0,4.6382155,0.0,0.0,2.919708,4.257036,0.0,0.0,0.0,6.74833,0.0,0.0,0.0,2.8792918,5.152108,0.0,0.0,3.512191,4.3463564,2.7870026,3.2491689
87,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3734708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7256,2.747288,0.0,0.019761294,0.0,4.6401196,0.0,0.0,0.0,0.0,0.0,6.002927,0.0,2.0425339,3.7511134,3.3795552,0.0,3.1389785,0.0,4.5613413,0.0,0.0,0.0,2.9957714,0.0,0.0,0.0,4.925331,0.0,0.0,3.0622187,4.44493,0.0,0.0,0.0,7.8771353,0.0,0.0,0.0,3.1142125,5.4756956,0.0,0.0,3.6335645,4.6993546,2.7600508,3.505437
88,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8367343,3.9074535,0.0,0.0,0.0,4.332838,0.0,0.0,0.0,0.0,0.0,5.1751423,0.0,3.3668318,3.8223658,3.5764022,0.0,3.2923322,0.0,4.569723,0.0,0.0,0.0,4.376486,0.0,0.0,0.0,4.096446,0.0,0.0,3.1919045,3.9719353,0.0,0.0,0.0,2.5910087,0.0,0.0,0.0,3.3400917,3.2022476,0.0,0.0,3.8162107,4.7016296,4.327031,3.8920066
88,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9395523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674395,3.9132395,0.0,0.0,0.0,4.3853645,0.0,0.0,0.0,0.0,0.0,5.2239046,0.0,3.2316103,3.81564,3.6059823,0.0,3.2107887,0.0,4.4403124,0.0,0.0,0.0,4.358338,0.0,0.0,0.0,3.9105358,0.0,0.0,3.332984,3.7661524,0.0,0.0,0.0,2.805944,0.0,0.0,0.0,3.4869385,3.5650113,0.0,0.0,3.7800546,4.872122,4.219959,3.933474
89,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6766615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8824692,3.3835392,0.0,0.0,0.0,4.8850517,0.0,0.0,0.0,0.0,0.0,5.5510044,0.0,2.721894,3.8636005,3.474186,0.0,3.1003828,0.0,4.5861473,0.0,0.0,0.0,2.2538495,0.0,0.0,0.0,3.712019,0.0,0.0,3.0737658,3.851523,0.0,0.0,0.0,4.7606354,0.0,0.0,0.0,3.1435993,5.4957647,0.0,0.0,3.432639,4.4007864,2.9152374,3.3305287
89,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096329,3.674489,0.0,0.0,0.0,5.2820005,0.0,0.0,0.0,0.0,0.0,6.0058618,0.0,3.0617793,4.198696,3.8775783,0.0,3.1656923,0.0,5.007989,0.0,0.0,0.0,2.8056254,0.0,0.0,0.0,4.069962,0.0,0.0,3.41963,4.141061,0.0,0.0,0.0,5.125336,0.0,0.0,0.0,3.495335,5.6075096,0.0,0.0,3.87949,5.047959,3.3952427,3.8104885
9,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2321959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403222,3.0244524,0.0,0.0,0.0,4.170076,0.0,0.0,0.0,0.0,0.0,5.158139,0.0,2.8038244,3.4035125,3.3189993,0.0,2.8264632,0.0,4.2556405,0.0,0.0,0.0,5.043709,0.0,0.0,0.0,5.125285,0.0,0.0,2.9581175,3.9857879,0.0,0.0,0.0,5.8033633,0.0,0.0,0.0,3.1228395,4.050093,0.0,0.0,3.7405617,4.517231,3.9610033,3.3681877
9,venous,0.0,0.016887061,0.0,0.0,0.0,0.0,0.0,0.0,3.6340275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8171144,3.233928,0.0,0.0,0.0,4.4306126,0.0,0.0,0.0,0.0,0.0,5.3583894,0.0,2.8043242,3.4734163,3.4511895,0.0,2.9627655,0.0,4.2592626,0.0,0.0,0.0,4.21787,0.0,0.0,0.0,4.4823213,0.0,0.0,3.2565072,3.9092789,0.0,0.0,0.0,5.0711155,0.0,0.0,0.0,3.2214072,4.6108246,0.0,0.0,3.8668628,4.720675,3.898941,3.3888924
90,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2747545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5266373,3.4403806,0.0,0.0,0.0,3.8470438,0.0,0.0,0.0,0.0,0.0,5.175906,0.0,3.1834188,3.7117112,3.5037541,0.0,3.165247,0.0,4.18801,0.0,0.0,0.0,4.890047,0.0,0.0,0.0,4.5236816,0.0,0.0,3.0631866,3.9210277,0.0,0.0,0.0,3.835723,0.0,0.0,0.0,3.160137,3.504645,0.0,0.0,3.7741446,4.6384583,4.0465145,3.5202045
90,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1904907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5369961,3.1435783,0.0,0.0,0.0,3.7724605,0.0,0.0,0.0,0.0,0.0,5.136737,0.0,2.7738855,3.8364952,3.4229279,0.0,2.8226163,0.0,4.1350703,0.0,0.0,0.0,5.0390043,0.0,0.0,0.0,4.8287106,0.0,0.0,3.0069013,3.997837,0.0,0.0,0.0,4.7132306,0.0,0.0,0.0,3.1254265,3.3480527,0.0,0.0,3.7305818,4.7699013,4.161969,3.527672
